144.97045445740824 -37.81013955044752
144.97911939322168 -37.775197900696135
144.94445697040564 -37.76547594387033
144.93130631073598 -37.79898803348367
144.926909707363 -37.83471855095516
144.89879397083865 -37.8572019973034
144.92918577485403 -37.87649806552182
144.8944452545829 -37.88593714658361
144.92159560788076 -37.86229696223996
144.89231168432238 -37.88323620341596
144.9253586126756 -37.86895682925544
144.95845260494625 -37.8831267860511
144.9612807432402 -37.84723804639936
144.92869504163386 -37.86254072756386
144.96004646338847 -37.84484642469641
144.98465766016787 -37.818573073309764
145.01420855368457 -37.79801231718639
145.04719407321628 -37.81243297948825
145.0679148113613 -37.84187191647186
145.04333311137597 -37.815570965427625
145.07886720030578 -37.8213440515979
145.08540428821544 -37.78594254765158
145.0833911767849 -37.82188621722451
145.05088416153617 -37.80641708797883
145.01624452258923 -37.81621991479688
144.99222963773389 -37.84303940967253
144.95663807352418 -37.84844686351946
144.97607642595923 -37.87874786110387
145.00511892518594 -37.9000206897514
144.97887340992588 -37.92466156897139
144.98082272102806 -37.96060875503966
144.9448773459523 -37.95862632959009
144.93898477299487 -37.92311185952589
144.9488964403321 -37.8885032066975
144.9291458923676 -37.85840477060689
144.96030475201187 -37.87643600643996
144.95716357622433 -37.84057330973891
144.97598636699047 -37.80988613737367
144.98949830397967 -37.84325419933118
144.95764064718344 -37.8600199293616
