144.9573050094399 -37.81989155597466
144.92858067153446 -37.81780531248566
144.9304284933243 -37.789064652183
144.90774766765014 -37.77131584527274
144.93654589189097 -37.7716356586162
144.95748838947102 -37.75186568655984
144.92877099196406 -37.75404538388461
144.90259593792914 -37.76605814985541
144.89534203947252 -37.79392965783724
144.90790019494844 -37.76801185061821
144.8872494363028 -37.74793733524774
144.8946314397121 -37.720099482858146
144.86718086353667 -37.7113870855051
144.89564662051856 -37.70701207928254
144.8669366157355 -37.70473707920398
144.83826589805446 -37.702011286171825
144.8311116114757 -37.72990852946842
144.82023670830287 -37.75657642179199
144.84374781235644 -37.739943082193975
144.83207080897225 -37.713616525412554
144.80805051420745 -37.69772736434557
144.83427975576336 -37.70962134969117
144.8628609128593 -37.71316500021809
144.8913766008868 -37.71720177322627
144.86760556980897 -37.73346148052676
144.89636888311534 -37.73200827454035
144.9155332286732 -37.71051018487315
144.89475152901863 -37.73044911562351
144.86857726649592 -37.71843462514775
144.88667349957387 -37.74083923066511
144.85794303010832 -37.742839261737174
144.87003895261017 -37.71670253166571
144.8536232348354 -37.74036609458297
144.87165728860657 -37.71791140900115
144.8660950351414 -37.74616917494945
144.84901900219685 -37.72297760107278
144.86106818330194 -37.74913591207898
144.8821967562917 -37.72956492836799
144.855712288221 -37.718250647524194
144.85666823671932 -37.74703477791697
