144.9744434939978 -37.814619463998895
145.00318634694116 -37.816432859894974
144.9942167483965 -37.84380047400267
144.98190423545924 -37.86983587346513
144.96420016537752 -37.892551636770406
144.99270401820348 -37.896671148158354
145.01904788703294 -37.908309042087105
145.02277398948556 -37.93686698599966
145.0495077651471 -37.926155065589285
145.06548304664756 -37.90219196101201
145.05753442836004 -37.87451056893504
145.08224919555622 -37.88929638248853
145.05558955402074 -37.900191496677934
145.06340831219455 -37.9279098483717
145.04402557852646 -37.906608448522114
145.06592865412014 -37.88790830735855
145.04236835498094 -37.87134472367413
145.02477506811672 -37.89414639592232
145.00860919807744 -37.917981341818475
144.9804870912385 -37.9241931939528
144.9896713178537 -37.89689685754146
144.99030534151171 -37.86810383731084
144.99273814821993 -37.83940677384573
144.96415590591243 -37.842941660643916
144.94122782896775 -37.82551342815698
144.91272717930363 -37.829655042422296
144.90409991394975 -37.8021775918034
144.8869704717415 -37.82532974525907
144.8657497634788 -37.844800788909275
144.83818872398567 -37.83644440799059
144.83803370198936 -37.865243990768484
144.81269939088082 -37.878941168603944
144.7851991829185 -37.887495615519384
144.81386371360355 -37.89028571956848
144.79535982152512 -37.9123548377645
144.76677480287867 -37.90884247260959
144.77786633963467 -37.93542099424624
144.80327186411574 -37.94898562936266
144.77879784480652 -37.933804641949074
144.7819090207897 -37.962436103385784
